Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
(ID134386 : ID134591),72,134386,134591,13.423,2.500,1134.454,442.767,0,3.664,3.664,None
(ID134591 : ID133963),72,134591,133963,54.988,3.500,1135.816,446.520,0,6.779,6.779,None
(ID133963 : ID134110),72,133963,134110,54.055,4.500,1138.616,453.534,0,9.748,9.748,None
(ID134110 : ID134036),72,134110,134036,24.801,5.500,1142.617,457.183,0,1.545,1.545,None
(ID134036 : ID133889),72,134036,133889,212.346,6.500,1146.166,450.959,0,13.627,13.627,None
(ID134355 : ID134559),73,134355,134559,9.000,2.500,1223.000,86.500,0,3.000,3.000,None
(ID134559 : ID133931),73,134559,133931,49.000,3.500,1223.000,86.000,0,4.000,4.000,None
(ID133931 : ID134075),73,133931,134075,29.287,4.500,1223.000,83.000,0,2.000,2.000,None
(ID134075 : ID134001),73,134075,134001,11.504,5.500,1223.000,84.000,0,4.000,4.000,None
(ID134001 : ID133854),73,134001,133854,0.462,6.500,1223.000,87.500,0,3.000,3.000,None
(ID134371 : ID134575),74,134371,134575,9.526,2.500,82.580,210.229,0,3.086,3.086,None
(ID134575 : ID133947),74,134575,133947,146.824,3.500,81.020,212.790,0,9.048,9.048,None
(ID133947 : ID134019),74,133947,134019,220.859,5.000,77.254,220.425,0,3.992,7.985,None
(ID134019 : ID133873),74,134019,133873,36.089,6.500,75.722,228.333,0,8.559,8.559,None
(ID133873 : ID134444),74,133873,134444,5.390,7.500,74.920,236.661,0,8.312,8.312,None
(ID134444 : ID133808),74,134444,133808,16.027,8.500,74.464,246.114,0,10.845,10.845,None
(ID133808 : ID134309),74,133808,134309,60.338,9.500,73.010,252.840,0,4.677,4.677,None
(ID134309 : ID134724),74,134309,134724,54.256,10.500,66.714,258.630,0,12.495,12.495,None
(ID134724 : ID133747),74,134724,133747,45.637,11.500,59.651,263.412,0,5.423,5.423,None
(ID133747 : ID133682),74,133747,133682,32.769,12.500,56.662,266.725,0,6.020,6.020,None
(ID133682 : ID134513),74,133682,134513,45.750,13.500,58.340,272.065,0,6.132,6.132,None
(ID134513 : ID134214),74,134513,134214,12.199,14.500,59.574,277.951,0,7.235,7.235,None
(ID134214 : ID135290),74,134214,135290,34.625,15.500,60.635,282.295,0,3.944,3.944,None
(ID135290 : ID135565),74,135290,135565,140.130,16.500,59.538,289.383,0,13.841,13.841,None
(ID135565 : ID134935),74,135565,134935,51.621,17.500,56.802,296.650,0,1.991,1.991,None
(ID134935 : ID135148),74,134935,135148,34.555,18.500,53.532,300.443,0,8.873,8.873,None
(ID135148 : ID135219),74,135148,135219,284.976,19.500,55.972,303.228,0,11.745,11.745,None
(ID135219 : ID135076),74,135219,135076,43.441,20.500,67.014,306.044,0,11.798,11.798,None
(ID135076 : ID134864),74,135076,134864,98.159,21.500,75.330,306.073,0,8.439,8.439,None
(ID134864 : ID135001),74,134864,135001,138.824,22.500,79.455,307.829,0,9.343,9.343,None
(ID135001 : ID135422),74,135001,135422,328.959,23.500,73.655,316.468,0,15.811,15.811,None
(ID135422 : ID134792),74,135422,134792,63.291,24.500,61.369,327.029,0,17.027,17.027,None
(ID134359 : ID134564),75,134359,134564,277.608,2.500,251.915,116.987,0,16.662,16.662,None
(ID134564 : ID133936),75,134564,133936,136.539,3.500,251.248,127.854,0,5.267,5.267,None
(ID134410 : ID134615),76,134410,134615,44.263,2.500,921.650,821.652,0,6.653,6.653,None
(ID134615 : ID133983),76,134615,133983,256.221,3.500,919.565,819.573,0,10.059,10.059,None
(ID133983 : ID134130),76,133983,134130,52.794,4.500,921.049,818.057,0,8.027,8.027,None
(ID134130 : ID134058),76,134130,134058,23.155,5.500,922.551,822.161,0,1.564,1.564,None
(ID134058 : ID133914),76,134058,133914,42.309,6.500,923.843,827.071,0,9.294,9.294,None
(ID133914 : ID134476),76,133914,134476,26.133,7.500,925.677,832.071,0,1.416,1.416,None
(ID134476 : ID133839),76,134476,133839,47.063,8.500,926.864,831.205,0,3.870,3.870,None
(ID133839 : ID134338),76,133839,134338,3.857,9.500,927.894,829.776,0,0.347,0.347,None
(ID134338 : ID134752),76,134338,134752,10.730,10.500,926.820,830.860,0,2.711,2.711,None
(ID134752 : ID133777),76,134752,133777,42.292,11.500,924.677,835.486,0,7.730,7.730,None
(ID133777 : ID133713),76,133777,133713,32.754,12.500,925.479,841.707,0,6.424,6.424,None
(ID133713 : ID134544),76,133713,134544,686.226,13.500,935.542,835.935,0,23.195,23.195,None
(ID134363 : ID134565),77,134363,134565,33.755,2.500,307.632,136.507,0,5.810,5.810,None
(ID134565 : ID133937),77,134565,133937,11.749,3.500,305.860,132.736,0,2.617,2.617,None
(ID133937 : ID134081),77,133937,134081,47.372,4.500,300.576,128.800,0,11.328,11.328,None
(ID134081 : ID134008),77,134081,134008,89.216,5.500,295.133,127.570,0,2.990,2.990,None
(ID134008 : ID133859),77,134008,133859,243.480,6.500,300.275,125.838,0,12.833,12.833,None
(ID134376 : ID134581),78,134376,134581,33.525,2.500,1183.702,255.384,0,5.790,5.790,None
(ID134581 : ID133952),78,134581,133952,86.233,3.500,1184.635,256.273,0,3.593,3.593,None
(ID133952 : ID134096),78,133952,134096,53.741,4.500,1184.555,253.924,0,1.134,1.134,None
(ID134096 : ID134023),78,134096,134023,98.440,5.500,1184.857,249.551,0,7.639,7.639,None
(ID134023 : ID133878),78,134023,133878,5.862,6.500,1184.614,244.927,0,1.860,1.860,None
(ID133878 : ID134446),78,133878,134446,2.422,7.500,1184.055,243.585,0,1.082,1.082,None
(ID134446 : ID133807),78,134446,133807,1.641,8.500,1184.020,242.820,0,0.489,0.489,None
(ID133807 : ID134307),78,133807,134307,0.562,9.500,1184.228,242.446,0,0.394,0.394,None
(ID134307 : ID134722),78,134307,134722,0.592,10.500,1184.536,242.410,0,0.392,0.392,None
(ID134722 : ID133744),78,134722,133744,0.064,11.500,1184.714,242.498,0,0.036,0.036,None
(ID133744 : ID133679),78,133744,133679,0.022,12.500,1184.762,242.530,0,0.119,0.119,None
(ID133679 : ID134509),78,133679,134509,0.032,13.500,1184.871,242.681,0,0.253,0.253,None
(ID134509 : ID134206),78,134509,134206,0.213,14.500,1184.855,243.030,0,0.521,0.521,None
(ID134206 : ID135285),78,134206,135285,0.006,15.500,1184.714,243.419,0,0.306,0.306,None
(ID135285 : ID135560),78,135285,135560,0.343,16.500,1184.714,243.444,0,0.258,0.258,None
(ID135560 : ID134929),78,135560,134929,1.681,17.500,1184.417,243.866,0,1.286,1.286,None
(ID134929 : ID135142),78,134929,135142,0.004,18.500,1183.848,244.689,0,0.716,0.716,None
(ID135142 : ID135214),78,135142,135214,1.042,19.500,1183.622,244.810,0,0.325,0.325,None
(ID135214 : ID135070),78,135214,135070,0.145,20.500,1183.662,244.561,0,0.197,0.197,None
(ID135070 : ID134857),78,135070,134857,0.369,21.500,1183.971,244.293,0,0.636,0.636,None
(ID134857 : ID134995),78,134857,134995,0.803,22.500,1183.961,244.148,0,0.545,0.545,None
(ID134995 : ID135416),78,134995,135416,0.147,23.500,1183.486,244.298,0,0.468,0.468,None
(ID135416 : ID134783),78,135416,134783,0.052,24.500,1183.019,244.410,0,0.525,0.525,None
(ID134783 : ID135758),78,134783,135758,1.292,25.500,1182.524,245.001,0,1.274,1.274,None
(ID135758 : ID135691),78,135758,135691,0.928,26.500,1182.421,245.621,0,0.264,0.264,None
(ID135691 : ID135349),78,135691,135349,6.389,27.500,1183.611,246.471,0,2.685,2.685,None
(ID135349 : ID135492),78,135349,135492,5.605,28.500,1184.221,247.293,0,0.903,0.903,None
(ID135492 : ID135628),78,135492,135628,0.750,29.500,1183.745,247.108,0,0.373,0.373,None
(ID135628 : ID135827),78,135628,135827,1.362,30.500,1183.679,247.494,0,1.146,1.146,None
(ID135827 : ID136482),78,135827,136482,3.848,31.500,1183.106,247.529,0,1.508,1.508,None
(ID136482 : ID135963),78,136482,135963,1.660,32.500,1182.718,246.383,0,1.252,1.252,None
(ID135963 : ID136415),78,135963,136415,0.276,33.500,1182.799,245.601,0,0.365,0.365,None
(ID136415 : ID135897),78,136415,135897,3.010,34.500,1181.817,245.144,0,1.928,1.928,None
(ID135897 : ID136024),78,135897,136024,5.487,35.500,1180.759,245.673,0,1.651,1.651,None
(ID136024 : ID136220),78,136024,136220,0.681,36.500,1179.903,246.979,0,1.740,1.740,None
(ID136220 : ID136547),78,136220,136547,0.270,37.500,1178.782,247.704,0,0.932,0.932,None
(ID136547 : ID136284),78,136547,136284,0.170,38.500,1177.711,248.204,0,1.438,1.438,None
(ID136284 : ID136158),78,136284,136158,8.242,39.500,1177.516,247.783,0,1.667,1.667,None
(ID136158 : ID136092),78,136158,136092,5.453,40.500,1176.866,246.570,0,2.480,2.480,None
(ID136092 : ID136755),78,136092,136755,14.552,41.500,1176.960,246.150,0,2.444,2.444,None
(ID136755 : ID136687),78,136755,136687,6.947,42.500,1177.543,245.318,0,2.268,2.268,None
(ID136687 : ID136348),78,136687,136348,1.351,43.500,1177.202,244.176,0,0.711,0.711,None
(ID136348 : ID136617),78,136348,136617,4.438,44.500,1176.825,244.331,0,1.517,1.517,None
(ID136617 : ID136887),78,136617,136887,1.838,45.500,1175.717,244.064,0,1.524,1.524,None
(ID136887 : ID136820),78,136887,136820,2.684,46.500,1175.331,243.797,0,0.719,0.719,None
(ID136820 : ID137891),78,136820,137891,2.343,47.500,1174.475,244.116,0,1.820,1.820,None
(ID137891 : ID136957),78,137891,136957,6.493,48.500,1173.949,243.252,0,1.823,1.823,None
(ID136957 : ID137026),78,136957,137026,2.321,49.500,1174.562,242.669,0,0.670,0.670,None
(ID137026 : ID137100),78,137026,137100,3.057,50.500,1174.183,243.294,0,1.438,1.438,None
(ID137100 : ID137682),78,137100,137682,11.458,51.500,1174.263,245.259,0,3.454,3.454,None
(ID137682 : ID137463),78,137682,137463,6.990,52.500,1176.447,247.382,0,3.179,3.179,None
(ID137463 : ID137822),78,137463,137822,3.127,53.500,1178.068,248.902,0,1.975,1.975,None
(ID137822 : ID137753),78,137822,137753,3.327,54.500,1178.057,250.128,0,0.564,0.564,None
(ID137753 : ID137167),78,137753,137167,2.778,55.500,1177.591,250.199,0,0.746,0.746,None
(ID137167 : ID137315),78,137167,137315,2.968,56.500,1177.959,249.970,0,1.400,1.400,None
(ID137315 : ID137390),78,137315,137390,0.070,57.500,1178.865,249.979,0,0.436,0.436,None
(ID137390 : ID137960),78,137390,137960,0.200,58.500,1179.131,250.116,0,0.186,0.186,None
(ID137960 : ID137535),78,137960,137535,0.778,59.500,1179.612,249.902,0,1.024,1.024,None
(ID137535 : ID137237),78,137535,137237,1.348,60.500,1179.766,249.583,0,0.543,0.543,None
(ID137237 : ID137606),78,137237,137606,0.583,61.500,1179.819,249.637,0,0.668,0.668,None
(ID137606 : ID138038),78,137606,138038,0.335,62.500,1180.040,249.622,0,0.287,0.287,None
(ID138038 : ID138110),78,138038,138110,0.105,63.500,1180.094,249.562,0,0.322,0.322,None
(ID138110 : ID138427),78,138110,138427,0.160,64.500,1180.146,249.556,0,0.226,0.226,None
(ID138427 : ID138884),78,138427,138884,0.034,65.500,1179.937,249.502,0,0.213,0.213,None
(ID138884 : ID138654),78,138884,138654,0.056,66.500,1179.856,249.548,0,0.116,0.116,None
(ID138654 : ID139122),78,138654,139122,0.127,67.500,1180.034,249.669,0,0.337,0.337,None
(ID139122 : ID138961),78,139122,138961,0.034,68.500,1180.218,249.866,0,0.261,0.261,None
(ID138961 : ID138806),78,138961,138806,0.168,69.500,1180.183,249.923,0,0.191,0.191,None
(ID138806 : ID139038),78,138806,139038,0.035,70.500,1180.192,249.824,0,0.159,0.159,None
(ID139038 : ID138502),78,139038,138502,0.010,71.500,1180.283,249.730,0,0.134,0.134,None
(ID138502 : ID138345),78,138502,138345,0.049,72.500,1180.394,249.705,0,0.206,0.206,None
(ID138345 : ID138189),78,138345,138189,0.352,73.500,1180.260,249.703,0,0.465,0.465,None
(ID138189 : ID139284),78,138189,139284,0.126,74.500,1180.104,249.604,0,0.184,0.184,None
(ID139284 : ID139201),78,139284,139201,0.155,75.500,1180.258,249.680,0,0.312,0.312,None
(ID139201 : ID138266),78,139201,138266,0.028,76.500,1180.369,249.788,0,0.080,0.080,None
(ID138266 : ID138729),78,138266,138729,0.100,77.500,1180.309,249.865,0,0.274,0.274,None
(ID138729 : ID138577),78,138729,138577,0.146,78.500,1180.264,249.857,0,0.239,0.239,None
(ID138577 : ID139699),78,138577,139699,0.163,79.500,1180.193,249.871,0,0.341,0.341,None
(ID139699 : ID139424),78,139699,139424,0.262,80.500,1180.190,249.861,0,0.352,0.352,None
(ID139424 : ID139628),78,139424,139628,0.199,81.500,1180.331,249.899,0,0.348,0.348,None
(ID139628 : ID139493),78,139628,139493,3.052E-5,82.500,1180.394,250.145,0,0.165,0.165,None
(ID139493 : ID139358),78,139493,139358,0.021,83.500,1180.463,250.224,0,0.065,0.065,None
(ID139358 : ID139559),78,139358,139559,0.413,84.500,1180.584,249.950,0,0.587,0.587,None
(ID139559 : ID139770),78,139559,139770,0.568,85.500,1180.540,249.845,0,0.440,0.440,None
(ID139770 : ID139983),78,139770,139983,0.168,86.500,1180.305,250.247,0,0.499,0.499,None
(ID139983 : ID140124),78,139983,140124,0.363,87.500,1180.359,250.441,0,0.320,0.320,None
(ID140124 : ID139839),78,140124,139839,0.006,88.500,1180.579,250.420,0,0.130,0.130,None
(ID139839 : ID139914),78,139839,139914,0.143,89.500,1180.525,250.506,0,0.278,0.278,None
(ID139914 : ID140272),78,139914,140272,0.116,90.500,1180.514,250.544,0,0.226,0.226,None
(ID140272 : ID140194),78,140272,140194,0.003,91.500,1180.641,250.531,0,0.062,0.062,None
(ID140194 : ID140050),78,140194,140050,0.046,92.500,1180.641,250.474,0,0.165,0.165,None
(ID140050 : ID140344),78,140050,140344,0.360,93.500,1180.921,250.346,0,0.610,0.610,None
(ID140344 : ID140418),78,140344,140418,0.392,94.500,1181.082,250.226,0,0.315,0.315,None
(ID140418 : ID140496),78,140418,140496,2.226,95.500,1181.305,249.443,0,1.599,1.599,None
(ID140496 : ID140569),78,140496,140569,0.014,96.500,1181.819,248.329,0,0.859,0.859,None
(ID140569 : ID140710),78,140569,140710,0.787,97.500,1182.023,247.922,0,0.106,0.106,None
(ID140710 : ID140643),78,140710,140643,0.323,98.500,1182.029,247.970,0,0.141,0.141,None
(ID140643 : ID141458),78,140643,141458,0.339,99.500,1181.785,248.178,0,0.504,0.504,None
(ID141458 : ID141052),78,141458,141052,0.329,100.500,1181.744,248.307,0,0.320,0.320,None
(ID141052 : ID141252),78,141052,141252,0.276,101.500,1181.865,248.050,0,0.466,0.466,None
(ID141252 : ID141395),78,141252,141395,0.248,102.500,1181.834,247.944,0,0.249,0.249,None
(ID141395 : ID140898),78,141395,140898,0.071,103.500,1181.958,248.143,0,0.282,0.282,None
(ID140898 : ID141529),78,140898,141529,0.072,104.500,1182.017,248.304,0,0.210,0.210,None
(ID141529 : ID141191),78,141529,141191,0.037,105.500,1181.956,248.366,0,0.047,0.047,None
(ID141191 : ID140852),78,141191,140852,0.036,106.500,1182.002,248.441,0,0.218,0.218,None
(ID140852 : ID140987),78,140852,140987,0.028,107.500,1181.993,248.623,0,0.200,0.200,None
(ID140987 : ID140777),78,140987,140777,0.039,108.500,1181.995,248.720,0,0.118,0.118,None
(ID140777 : ID141115),78,140777,141115,0.042,109.500,1182.083,248.672,0,0.137,0.137,None
(ID141115 : ID141319),78,141115,141319,0.036,110.500,1182.081,248.520,0,0.193,0.193,None
(ID141319 : ID141668),78,141319,141668,0.054,111.500,1181.967,248.457,0,0.171,0.171,None
(ID141668 : ID142512),78,141668,142512,0.043,112.500,1181.908,248.545,0,0.130,0.130,None
(ID142512 : ID141594),78,142512,141594,0.267,113.500,1181.995,248.390,0,0.450,0.450,None
(ID141594 : ID142652),78,141594,142652,0.077,114.500,1182.223,248.020,0,0.451,0.451,None
(ID142652 : ID142161),78,142652,142161,0.029,115.500,1182.459,247.800,0,0.193,0.193,None
(ID142161 : ID142445),78,142161,142445,0.005,116.500,1182.606,247.606,0,0.299,0.299,None
(ID142445 : ID142580),78,142445,142580,0.175,117.500,1182.951,247.272,0,0.678,0.678,None
(ID142580 : ID141945),78,142580,141945,0.709,118.500,1183.104,247.191,0,0.340,0.340,None
(ID141945 : ID142091),78,141945,142091,0.028,119.500,1183.070,247.369,0,0.195,0.195,None
(ID142091 : ID142233),78,142091,142233,0.078,120.500,1183.099,247.361,0,0.161,0.161,None
(ID142233 : ID141877),78,142233,141877,0.256,121.500,1183.036,247.534,0,0.470,0.470,None
(ID141877 : ID142305),78,141877,142305,1.193,122.500,1182.551,248.183,0,1.259,1.259,None
(ID142305 : ID142378),78,142305,142378,3.011,123.500,1182.379,248.245,0,0.928,0.928,None
(ID142378 : ID142023),78,142378,142023,0.018,124.500,1182.778,247.783,0,0.293,0.293,None
(ID142023 : ID141739),78,142023,141739,0.031,125.500,1182.880,247.535,0,0.277,0.277,None
(ID141739 : ID141807),78,141739,141807,0.219,126.500,1183.127,247.391,0,0.485,0.485,None
(ID141807 : ID142724),78,141807,142724,0.732,127.500,1183.115,247.456,0,0.527,0.527,None
(ID142724 : ID142788),78,142724,142788,0.060,128.500,1182.845,247.438,0,0.181,0.181,None
(ID142788 : ID142854),78,142788,142854,2.167,129.500,1182.250,247.821,0,1.494,1.494,None
(ID142854 : ID143352),78,142854,143352,0.054,130.500,1181.332,248.656,0,0.994,0.994,None
(ID143352 : ID143063),78,143352,143063,0.783,131.500,1181.064,249.225,0,0.432,0.432,None
(ID143063 : ID142923),78,143063,142923,0.779,132.500,1181.076,249.251,0,0.376,0.376,None
(ID142923 : ID143419),78,142923,143419,0.002,133.500,1180.954,249.056,0,0.130,0.130,None
(ID143419 : ID143280),78,143419,143280,0.104,134.500,1180.682,248.950,0,0.456,0.456,None
(ID143280 : ID143698),78,143280,143698,0.480,135.500,1180.672,248.799,0,0.416,0.416,None
(ID143698 : ID143205),78,143698,143205,0.849,136.500,1180.593,249.004,0,0.768,0.768,None
(ID143205 : ID143134),78,143205,143134,0.618,137.500,1180.549,249.245,0,0.469,0.469,None
(ID143134 : ID143629),78,143134,143629,0.567,138.500,1180.564,249.026,0,0.586,0.586,None
(ID143629 : ID143767),78,143629,143767,0.135,139.500,1180.078,248.763,0,0.553,0.553,None
(ID143767 : ID143493),78,143767,143493,0.767,140.500,1180.043,248.694,0,0.467,0.467,None
(ID143493 : ID143561),78,143493,143561,0.338,141.500,1180.597,248.563,0,0.691,0.691,None
(ID143561 : ID142996),78,143561,142996,0.976,142.500,1180.653,248.219,0,0.683,0.683,None
(ID142996 : ID143904),78,142996,143904,0.441,143.500,1180.225,248.156,0,0.444,0.444,None
(ID143904 : ID143838),78,143904,143838,0.665,144.500,1180.215,248.619,0,0.694,0.694,None
(ID143838 : ID143973),78,143838,143973,0.012,145.500,1180.409,249.068,0,0.287,0.287,None
(ID134412 : ID134616),79,134412,134616,115.457,2.500,651.945,834.291,0,10.745,10.745,None
(ID134616 : ID133987),79,134616,133987,660.934,3.500,652.780,837.604,0,15.439,15.439,None
(ID133987 : ID134133),79,133987,134133,55.331,4.500,654.440,843.966,0,9.324,9.324,None
(ID134133 : ID134060),79,134133,134060,55.961,5.500,659.431,842.116,0,2.285,2.285,None
(ID134060 : ID133916),79,134060,133916,10.793,6.500,660.263,840.071,0,2.135,2.135,None
(ID133916 : ID134477),79,133916,134477,292.843,7.500,653.314,836.426,0,15.713,15.713,None
(ID134477 : ID133840),79,134477,133840,17.539,8.500,644.125,832.355,0,4.561,4.561,None
(ID133840 : ID134337),79,133840,134337,40.981,9.500,638.532,826.202,0,12.161,12.161,None
(ID134337 : ID134751),79,134337,134751,36.415,10.500,628.961,819.802,0,12.018,12.018,None
(ID134751 : ID133776),79,134751,133776,177.483,11.500,620.403,822.038,0,9.551,9.551,None
(ID133776 : ID133712),79,133776,133712,348.358,12.500,622.699,823.880,0,10.939,10.939,None
(ID133712 : ID134543),79,133712,134543,179.615,13.500,635.653,822.869,0,15.893,15.893,None
(ID134543 : ID134268),79,134543,134268,245.264,14.500,641.646,827.372,0,7.904,7.904,None
(ID134268 : ID135318),79,134268,135318,1.906,15.500,641.557,832.478,0,4.857,4.857,None
(ID135318 : ID135596),79,135318,135596,7.526,16.500,643.745,836.917,0,5.666,5.666,None
(ID135596 : ID134962),79,135596,134962,29.530,17.500,647.700,841.987,0,8.446,8.446,None
(ID134962 : ID135179),79,134962,135179,54.597,18.500,650.329,844.961,0,2.347,2.347,None
(ID135179 : ID135249),79,135179,135249,92.921,19.500,646.511,843.695,0,6.991,6.991,None
(ID135249 : ID135106),79,135249,135106,279.771,20.500,639.509,849.100,0,16.902,16.902,None
(ID135106 : ID134894),79,135106,134894,0.919,21.500,632.164,860.827,0,10.828,10.828,None
(ID134894 : ID135034),79,134894,135034,27.654,22.500,624.501,867.173,0,9.731,9.731,None
(ID135034 : ID135458),79,135034,135458,48.972,23.500,616.562,868.707,0,7.068,7.068,None
(ID135458 : ID134822),79,135458,134822,41.873,24.500,610.655,866.255,0,6.237,6.237,None
(ID134822 : ID135795),79,134822,135795,22.075,25.500,607.639,863.314,0,2.268,2.268,None
(ID135795 : ID135726),79,135795,135726,2.815,26.500,605.092,862.172,0,3.890,3.890,None
(ID135726 : ID135384),79,135726,135384,40.442,27.500,604.535,860.830,0,3.600,3.600,None
(ID135384 : ID135664),79,135384,135664,354.512,29.000,612.346,864.928,0,8.305,16.611,None
(ID134413 : ID134617),80,134413,134617,85.464,2.500,417.734,846.340,0,9.245,9.245,None
